Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score,Car_Brand,Car_Model,Segment,Value_Score_Norm,Kms_Score,Age_Score,Depreciation_Score,Recommendation_Score,Adjusted_Depreciation,Price_Advantage,Price_Anomaly_Flag,Price_Reliability_Score,Fuel_Type_clean,Transmission_clean,Segment_clean
9,43,3,Ecosport,2017,8,Expired,Diesel,5,120000,Unknown,First Owner,1498.0,Manual,98.96,FWD,23.0,11.08,5.0,54.87,Automatic Climate Control | Parking Sensors,6.4,Ford,1.5 Diesel Titanium,SUV,0.64,0.9935483870967742,0.8,0.4500901984365605,0.7345,54.87,0.5487364620938628,Normal,1.0,diesel,manual,suv
6,1705,2,Swift,2023,2,Expired,Petrol,5,23000,Banaskantha,First Owner,1197.0,Manual,88.5,Unknown,22.38,7.96,7.0,12.06,Android Auto/Apple CarPlay | Advanced Internet Features,10.0,Maruti,Unknown,Hatchback,1.0,0.9987634408602151,0.95,0.8791340950090198,0.8164,12.06,0.12060301507537688,Normal,1.0,petrol,manual,hatchback
2,139,2,Santro,2011,14,Expired,Petrol,5,55000,Hodal,First Owner,1086.0,Manual,62.1,Unknown,17.92,4.61,1.7,63.12,Keyless Entry | Central Locking | Air Conditioner,5.4,Hyundai,Xing,Hatchback,0.54,0.9970430107526882,0.65,0.3674082982561636,0.6892,63.12,0.631236442516269,Normal,1.0,petrol,manual,hatchback
13,718,5,Q3,2017,8,Expired,Diesel,5,80000,Ahmedabad,Second Owner,1968.0,Manual,138.13,FWD,0.0,32.4,15.9,50.93,Powered Front Seats,6.6,Audi,30,Luxury,0.6599999999999999,0.9956989247311828,0.8,0.4895770695530166,0.735,50.93,0.5092592592592593,Normal,1.0,diesel,manual,luxury
2,1705,2,i10,2014,11,Expired,Petrol,5,95000,Unknown,First Owner,1197.0,Manual,78.9,Unknown,20.36,5.47,3.5,36.01,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,7.0,Hyundai,Unknown,Hatchback,0.7,0.9948924731182796,0.725,0.639106033273201,0.7098,36.01,0.3601462522851919,Normal,1.0,petrol,manual,hatchback
6,20,2,Wagon,2011,14,Expired,CNG,5,108000,Banaskantha,Second Owner,998.0,Manual,58.2,Unknown,26.2,4.8,1.7,64.58,Central Locking | Air Conditioner,4.8,Maruti,R LXI,Hatchback,0.48,0.9941935483870967,0.65,0.35277610743636,0.6675,64.58,0.6458333333333333,Normal,1.0,cng,manual,hatchback
6,20,2,Wagon,2010,15,Expired,CNG,5,160000,patan,Third Owner,998.0,Manual,58.2,Unknown,26.2,4.8,1.2,75.0,Central Locking | Air Conditioner,4.2,Maruti,R LXI,Hatchback,0.42000000000000004,0.9913978494623656,0.625,0.24834636199639204,0.66,75.0,0.75,Normal,1.0,cng,manual,hatchback
4,273,3,Nexon,2022,3,Expired,Electric,5,119000,Mehsana,First Owner,0.0,Automatic,141.04,Unknown,0.0,19.45,12.59,35.27,Wireless Charging | Automatic Climate Control | Rear AC Vents | Voice Commands | Cruise Control,8.4,Tata,EV XZ,SUV,0.8400000000000001,0.9936021505376345,0.925,0.64652234916817,0.794,35.27,0.3526992287917738,Normal,1.0,electric,automatic,suv
6,105,2,Alto,2010,15,Expired,Petrol,5,98000,Vadodara,Second Owner,998.0,Manual,67.1,Unknown,20.92,3.53,1.5,57.51,Air Conditioner,6.0,Maruti,K10,Hatchback,0.6,0.9947311827956989,0.625,0.4236319903788335,0.6977,57.51,0.575070821529745,Normal,1.0,petrol,manual,hatchback
6,19,2,Swift,2010,15,Expired,Petrol,5,150000,Banaskantha,First Owner,1298.0,Manual,85.8,Unknown,17.5,7.54,1.5,80.11,Automatic Climate Control,5.0,Maruti,Dzire,Hatchback,0.5,0.9919354838709677,0.625,0.1971336941270796,0.7023,80.11,0.8010610079575596,Normal,1.0,petrol,manual,hatchback
2,69,2,EON,2015,10,Expired,Petrol,5,1200000,Ahmedabad,Third Owner,814.0,Manual,55.2,Unknown,21.1,4.29,2.0,53.38,Air Conditioner | Digital Odometer,5.6,Hyundai,Era,Hatchback,0.5599999999999999,0.935483870967742,0.75,0.46502305071156547,0.6804,53.38,0.5337995337995338,Normal,1.0,petrol,manual,hatchback
2,1705,2,i10,2013,12,Expired,Petrol,5,97000,Banaskantha,Second Owner,1197.0,Manual,78.9,Unknown,20.36,5.3,2.7,49.06,Central Locking | Air Conditioner | Digital Odometer,6.0,Hyundai,Unknown,Hatchback,0.6,0.9947849462365591,0.7,0.5083183002605732,0.6921,49.06,0.490566037735849,Normal,1.0,petrol,manual,hatchback
6,84,2,Alto,2006,19,Expired,Petrol,5,175000,Unknown,Fifth Owner,796.0,Manual,46.3,Unknown,19.7,3.34,1.0,70.06,Air Conditioner | Bluetooth Connectivity,4.0,Maruti,800,Hatchback,0.4,0.9905913978494624,0.525,0.297855281619563,0.627,70.06,0.7005988023952096,Normal,1.0,petrol,manual,hatchback
5,1073,3,XUV300,2022,3,Expired,Petrol,5,50000,patan,First Owner,1197.0,Manual,108.6,FWD,17.0,11.08,9.0,18.77,Parking Sensors,10.0,Mahindra,W6 Sunroof,SUV,1.0,0.9973118279569892,0.925,0.8118861495289638,0.8258,18.77,0.18772563176895307,Normal,1.0,petrol,manual,suv
6,89,2,Swift,2015,10,Expired,Diesel,5,100000,GH08,Third Owner,1248.0,Manual,74.0,Unknown,25.2,7.47,4.5,39.76,No_Features,7.2,Maruti,VDI,Hatchback,0.72,0.9946236559139785,0.75,0.6015233513730207,0.7289,39.76,0.39759036144578314,Normal,1.0,diesel,manual,hatchback
6,84,2,Alto,2017,8,Expired,Petrol,5,145000,Udham Singh Nagar,First Owner,796.0,Manual,47.3,Unknown,24.7,4.25,2.5,41.18,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,6.4,Maruti,800,Hatchback,0.64,0.9922043010752688,0.8,0.5872920424934857,0.7068,41.18,0.4117647058823529,Normal,1.0,petrol,manual,hatchback
2,1705,2,i20,2014,11,Expired,Petrol,5,1500000,patan,Third Owner,1197.0,Manual,82.85,Unknown,18.5,6.11,2.57,57.94,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,5.0,Hyundai,Unknown,Hatchback,0.5,0.9193548387096774,0.725,0.4193225095209461,0.6585,57.94,0.5793780687397709,Normal,1.0,petrol,manual,hatchback
5,1074,3,Bolero,2011,14,Expired,Diesel,7,250000,barmer,Second Owner,2523.0,Manual,0.0,Unknown,13.6,7.01,3.0,57.2,Rear Seat Armrest,5.2,Mahindra,SLX,SUV,0.52,0.9865591397849462,0.65,0.426738825415915,0.6672,57.2,0.572039942938659,Normal,1.0,diesel,manual,suv
6,19,2,Swift,2012,13,Expired,Petrol,5,172000,Ahmedabad,Third Owner,1298.0,Manual,85.8,Unknown,17.5,6.46,3.0,53.56,No_Features,5.0,Maruti,Dzire,Hatchback,0.5,0.990752688172043,0.675,0.4632190819803568,0.6565,53.56,0.5356037151702786,Normal,1.0,petrol,manual,hatchback
6,1705,2,Swift,2012,13,Expired,Diesel,5,172000,Ahmedabad,Second Owner,1248.0,Manual,74.0,Unknown,22.9,7.06,3.25,53.97,No_Features,5.2,Maruti,Unknown,Hatchback,0.52,0.990752688172043,0.675,0.45911004209260375,0.6653,53.97,0.5396600566572237,Normal,1.0,diesel,manual,hatchback
6,542,3,Vitara,2016,9,Expired,Diesel,5,80000,Banaskantha,Second Owner,1248.0,Manual,88.5,FWD,24.3,11.25,6.25,44.44,Automatic Climate Control | Air Purifier | Parking Sensors | Cooled Glovebox | Cruise Control,6.6,Maruti,Brezza ZDi Plus Dual,SUV,0.6599999999999999,0.9956989247311828,0.775,0.5546201643615956,0.7183,44.44,0.4444444444444444,Normal,1.0,diesel,manual,suv
6,1705,2,Swift,2014,11,Expired,Diesel,5,112000,Unknown,Second Owner,1248.0,Manual,74.0,Unknown,22.9,7.48,3.5,53.21,Automatic Climate Control,5.6,Maruti,Unknown,Hatchback,0.5599999999999999,0.993978494623656,0.725,0.46672679895770697,0.688,53.21,0.5320855614973262,Normal,1.0,diesel,manual,hatchback
2,389,2,Grand,2018,7,Expired,Petrol,5,100000,Ahmedabad,Second Owner,1197.0,Manual,81.86,Unknown,18.9,6.58,3.5,46.81,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,6.6,Hyundai,i10 1.2 Kappa Magna,Hatchback,0.6599999999999999,0.9946236559139785,0.825,0.5308679094006814,0.7303,46.81,0.46808510638297873,Normal,1.0,petrol,manual,hatchback
2,78,2,i10,2015,10,Expired,Petrol,5,100000,Morbi,Third Owner,1086.0,Manual,68.05,Unknown,19.81,5.63,2.7,52.04,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,6.4,Hyundai,Sportz,Hatchback,0.64,0.9946236559139785,0.75,0.4784525957105632,0.7215,52.04,0.5204262877442273,Normal,1.0,petrol,manual,hatchback
2,1705,2,i10,2012,13,Expired,Petrol,5,100000,Unknown,Fourth Owner,1197.0,Manual,78.9,Unknown,20.36,5.3,1.3,75.47,Central Locking | Air Conditioner | Digital Odometer,4.8,Hyundai,Unknown,Hatchback,0.48,0.9946236559139785,0.675,0.2436359991982361,0.6931,75.47,0.7547169811320755,Normal,1.0,petrol,manual,hatchback
5,1705,3,Scorpio,2021,4,Expired,Diesel,7,75000,Ahmedabad,Second Owner,2179.0,Manual,136.78,Unknown,15.4,20.92,17.1,18.26,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.8,Mahindra,Unknown,SUV,0.8800000000000001,0.9959677419354839,0.9,0.8169973942673883,0.7727,18.26,0.1826003824091778,Normal,1.0,diesel,manual,suv
2,23,1,Aura,2021,4,Expired,Diesel,5,170000,Banaskantha,Third Owner,1186.0,Manual,73.97,Unknown,25.35,8.96,4.6,48.66,Rear AC Vents | Parking Sensors | Android Auto/Apple CarPlay,6.2,Hyundai,S,Sedan,0.62,0.9908602150537634,0.9,0.5123271196632593,0.7285,48.66,0.48660714285714296,Normal,1.0,diesel,manual,sedan
6,187,2,Alto,2012,13,Expired,Petrol,5,110000,Gandhinagar,Second Owner,998.0,Manual,67.1,Unknown,20.92,3.67,1.25,65.94,Central Locking | Air Conditioner,4.8,Maruti,K10 2010-2014,Hatchback,0.48,0.9940860215053764,0.675,0.3391461214672279,0.6739,65.94,0.659400544959128,Normal,1.0,petrol,manual,hatchback
2,69,2,i10,2010,15,Expired,Petrol,5,140000,Banaskantha,Fifth Owner,1086.0,Manual,68.05,Unknown,19.81,4.77,1.05,77.99,Central Locking | Air Conditioner | Digital Odometer,4.4,Hyundai,Era,Hatchback,0.44000000000000006,0.9924731182795699,0.625,0.21838043696131493,0.6742,77.99,0.779874213836478,Normal,1.0,petrol,manual,hatchback
6,657,2,Swift,2023,2,Expired,CNG,5,15000,Ahmedabad,First Owner,1197.0,Manual,76.43,Unknown,30.9,8.73,6.0,31.27,Android Auto/Apple CarPlay,9.2,Maruti,VXI CNG,Hatchback,0.9199999999999999,0.9991935483870967,0.95,0.6866105431950291,0.8229,31.27,0.31271477663230246,Normal,1.0,cng,manual,hatchback
2,1705,3,Kona,2023,2,Comprehensive,Electric,5,24000,Periyakulam,First Owner,0.0,Automatic,0.0,Unknown,0.0,25.04,17.0,32.11,No_Features,9.2,Hyundai,Unknown,SUV,0.9199999999999999,0.9987096774193548,0.95,0.6781920224493887,0.8245,32.11,0.3210862619808306,Normal,1.0,electric,automatic,suv
2,25,1,Verna,2015,10,Expired,Diesel,5,64000,Ahmedabad,Second Owner,1582.0,Manual,126.2,Unknown,23.9,12.11,5.88,51.45,Automatic Climate Control | Parking Sensors,6.6,Hyundai,1.6 CRDi,Sedan,0.6599999999999999,0.9965591397849463,0.75,0.4843656043295249,0.7287,51.45,0.5144508670520231,Normal,1.0,diesel,manual,sedan
17,128,3,Duster,2017,8,Expired,Diesel,5,180000,Banaskantha,Second Owner,1461.0,Manual,108.45,FWD,19.6,13.56,4.5,66.81,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control,5.0,Renault,110PS Diesel,SUV,0.5,0.9903225806451613,0.8,0.330426939266386,0.7017,66.81,0.668141592920354,Normal,1.0,diesel,manual,suv
6,1043,4,Eeco,2018,7,Expired,CNG,5,158000,Rajkot,Fourth Owner,1196.0,Manual,63.0,Unknown,21.94,4.9,3.8,22.45,No_Features,6.2,Maruti,CNG HTR,MUV,0.62,0.991505376344086,0.825,0.7750050110242533,0.6649,22.45,0.22448979591836743,Normal,1.0,cng,manual,muv
2,576,2,i20,2021,4,Comprehensive,Petrol,5,26000,Melur,First Owner,1197.0,Manual,81.8,Unknown,21.0,11.52,9.5,17.53,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Lane Change Indicator | Android Auto/Apple CarPlay | Wireless Charging | Rear Camera,9.4,Hyundai,Asta Opt,Hatchback,0.9400000000000001,0.9986021505376345,0.9,0.82431348967729,0.7958,17.53,0.17534722222222218,Normal,1.0,petrol,manual,hatchback
2,1075,2,i20,2019,6,Expired,Petrol,5,120000,Banaskantha,First Owner,1197.0,Manual,81.86,Unknown,18.6,8.88,5.5,38.06,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Lane Change Indicator | Rear Camera,7.8,Hyundai,Petrol Asta,Hatchback,0.78,0.9935483870967742,0.85,0.6185608338344357,0.7643,38.06,0.3806306306306307,Normal,1.0,petrol,manual,hatchback
8,1076,1,City,2022,3,Comprehensive,Diesel,5,42000,Chennai,First Owner,1498.0,Manual,97.89,Unknown,24.1,16.27,12.9,20.71,Height Adjustable Driver Seat | Wireless Android Auto/Apple CarPlay | Tyre Pressure Monitor | Automatic Climate Control | Voice Commands,9.2,Honda,V MT,Sedan,0.9199999999999999,0.997741935483871,0.925,0.792443375425937,0.7977,20.71,0.20712968653964348,Normal,1.0,diesel,manual,sedan
2,1705,2,i10,2009,16,Expired,Petrol,5,120000,Ahmedabad,Third Owner,1197.0,Manual,78.9,Unknown,20.36,5.3,1.0,81.13,Central Locking | Air Conditioner | Digital Odometer,4.6,Hyundai,Unknown,Hatchback,0.45999999999999996,0.9935483870967742,0.6,0.1869112046502306,0.685,81.13,0.8113207547169812,Normal,1.0,petrol,manual,hatchback
8,99,1,City,2022,3,Comprehensive,Petrol,5,42000,Madurai,First Owner,1498.0,Manual,119.35,Unknown,18.6,14.68,12.0,18.26,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors | Android Auto/Apple CarPlay,10.0,Honda,V,Sedan,1.0,0.997741935483871,0.925,0.8169973942673883,0.8248,18.26,0.18256130790190733,Normal,1.0,petrol,manual,sedan
6,123,2,Swift,2024,1,Expired,CNG,5,12000,Banaskantha,Second Owner,1197.0,Manual,76.43,Unknown,30.9,8.95,5.0,44.13,Android Auto/Apple CarPlay | Advanced Internet Features,8.2,Maruti,VXI,Hatchback,0.82,0.9993548387096775,0.975,0.5577269993986771,0.8124,44.13,0.441340782122905,Normal,1.0,cng,manual,hatchback
23,1077,5,6,2023,2,Comprehensive,Diesel,5,23000,Virudhunagar,First Owner,1998.0,Automatic,187.74,RWD,0.0,94.48,70.0,25.91,Massage Seats | Memory Function For Seats,9.2,BMW,Series GT 620d M,Luxury,0.9199999999999999,0.9987634408602151,0.95,0.7403287231910203,0.8121,25.91,0.25910245554614736,Normal,1.0,diesel,automatic,luxury
14,110,3,Gloster,2021,4,Comprehensive,Diesel,6,42000,Madurai,First Owner,1996.0,Automatic,215.01,4WD,12.4,49.57,37.0,25.36,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera,8.6,MG,Savvy,SUV,0.86,0.997741935483871,0.9,0.7458408498697133,0.7793,25.36,0.25358079483558604,Normal,1.0,diesel,automatic,suv
2,1078,2,i20,2018,7,Comprehensive,Diesel,5,47000,Chennai,First Owner,1396.0,Manual,88.73,Unknown,22.54,10.25,7.9,22.93,Rear AC Vents | Automatic Climate Control | Lane Change Indicator | Rear Camera,8.0,Hyundai,1.4 Asta Dual,Hatchback,0.8,0.9974731182795699,0.825,0.7701944277410303,0.7391,22.93,0.22926829268292678,Normal,1.0,diesel,manual,hatchback
2,118,3,Creta,2019,6,Comprehensive,Diesel,5,110000,Melur,First Owner,1582.0,Automatic,126.2,FWD,17.6,19.03,11.5,39.57,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,7.8,Hyundai,1.6 SX Automatic,SUV,0.78,0.9940860215053764,0.85,0.6034275405892964,0.7675,39.57,0.395691014188124,Normal,1.0,diesel,automatic,suv
7,311,3,Kushaq,2022,3,Comprehensive,Petrol,5,69000,Sulur,First Owner,1498.0,Manual,147.51,FWD,17.95,21.93,15.5,29.32,Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.8,Skoda,1.5 TSI Style,SUV,0.8800000000000001,0.9962903225806452,0.925,0.706153537783123,0.7986,29.32,0.29320565435476514,Normal,1.0,petrol,manual,suv
13,1705,5,A4,2021,4,Comprehensive,Petrol,5,65000,Melur,First Owner,1998.0,Automatic,187.74,FWD,0.0,62.63,39.0,37.73,Heads Up Display | 360 Degree Camera | Massage Seats | Memory Function For Seats | Active Noise Cancellation | Adjustable Headrest,8.2,Audi,Unknown,Luxury,0.82,0.996505376344086,0.9,0.6218681098416516,0.7878,37.73,0.3772952259300655,Normal,1.0,petrol,automatic,luxury
2,1079,3,Santa,2015,10,Comprehensive,Diesel,7,70000,Madurai,First Owner,2199.0,Automatic,194.3,4WD,13.01,39.3,14.5,63.1,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,6.0,Hyundai,Fe 4WD,SUV,0.6,0.9962365591397849,0.75,0.3676087392262979,0.728,63.1,0.6310432569974554,Normal,1.0,diesel,automatic,suv
13,718,5,Q3,2017,8,Comprehensive,Diesel,5,80000,Chennai,First Owner,1968.0,Manual,138.13,FWD,0.0,36.46,22.0,39.66,Powered Front Seats,7.6,Audi,30,Luxury,0.76,0.9956989247311828,0.8,0.6025255562236922,0.7525,39.66,0.3965990126165661,Normal,1.0,diesel,manual,luxury
1,1080,1,Corolla,2013,12,Expired,Diesel,5,160000,panvel,Second Owner,1364.0,Manual,0.0,Unknown,0.0,20.25,3.0,85.19,No_Features,4.4,Toyota,Altis Diesel,Sedan,0.44000000000000006,0.9913978494623656,0.7,0.14622168771296862,0.6996,85.19,0.8518518518518519,Normal,1.0,diesel,manual,sedan
2,3,1,Verna,2012,13,Expired,Diesel,5,100000,Thane,Second Owner,1582.0,Manual,0.0,Unknown,0.0,13.11,3.3,74.83,No_Features,5.2,Hyundai,1.6,Sedan,0.52,0.9946236559139785,0.675,0.25005011024253365,0.7078,74.83,0.7482837528604118,Normal,1.0,diesel,manual,sedan
6,610,2,Celerio,2018,7,Expired,Petrol,5,48000,vasai,First Owner,998.0,Manual,0.0,Unknown,0.0,5.79,4.0,30.92,No_Features,8.0,Maruti,ZXI MT,Hatchback,0.8,0.9974193548387097,0.825,0.6901182601723792,0.7551,30.92,0.30915371329879104,Normal,1.0,petrol,manual,hatchback
4,1081,3,Safari,2024,1,Expired,Diesel,7,30000,vasai,First Owner,1956.0,Manual,0.0,Unknown,0.0,30.59,26.0,15.0,No_Features,10.0,Tata,Accomplished Plus,SUV,1.0,0.9983870967741936,0.975,0.8496692723992785,0.8259,15.0,0.15004903563255967,Normal,1.0,diesel,manual,suv
16,341,5,GLE,2024,1,Expired,Petrol,5,9100,Solapur,First Owner,2999.0,Automatic,0.0,Unknown,0.0,134.0,99.0,26.12,No_Features,9.2,Mercedes-Benz,450,Luxury,0.9199999999999999,0.999510752688172,0.975,0.7382240930046101,0.8164,26.12,0.26119402985074625,Normal,1.0,petrol,automatic,luxury
14,1082,3,Astor,2022,3,Comprehensive,Petrol,5,19000,Mumbai,First Owner,1349.0,Automatic,0.0,Unknown,0.0,21.93,12.5,43.0,No_Features,8.4,MG,Savvy Turbo AT,SUV,0.8400000000000001,0.998978494623656,0.925,0.5690519142112648,0.8105,43.0,0.43000455996352027,Normal,1.0,petrol,automatic,suv
1,1083,5,Vellfire,2023,2,Expired,Petrol,7,32200,vasai,First Owner,2487.0,Automatic,0.0,Unknown,0.0,164.0,118.0,28.05,No_Features,9.2,Toyota,VIP Executive,Luxury,0.9199999999999999,0.998268817204301,0.95,0.7188815393866506,0.8163,28.05,0.2804878048780488,Normal,1.0,petrol,automatic,luxury
17,1084,3,Duster,2020,5,Comprehensive,Petrol,5,25269,Pen,Second Owner,1330.0,Automatic,153.866,FWD,16.42,16.05,7.6,52.65,No_Features,7.6,Renault,RXS Turbo,SUV,0.76,0.9986414516129032,0.875,0.4723391461214672,0.7903,52.65,0.5264797507788163,Normal,1.0,petrol,automatic,suv
2,100,3,Venue,2021,4,Expired,Diesel,5,69000,vasai,First Owner,1493.0,Manual,98.6,FWD,23.7,11.79,11.5,2.46,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox | Cruise Control,9.0,Hyundai,SX,SUV,0.9,0.9962903225806452,0.9,0.9753457606734817,0.7492,2.46,0.024597116200169564,Normal,1.0,diesel,manual,suv
6,559,2,Wagon,2019,6,Expired,CNG,5,100000,vasai,First Owner,998.0,Manual,0.0,Unknown,0.0,5.66,4.3,24.03,No_Features,8.2,Maruti,R CNG LXI,Hatchback,0.82,0.9946236559139785,0.85,0.759170174383644,0.7525,24.03,0.24028268551236753,Normal,1.0,cng,manual,hatchback
13,1085,5,Q7,2016,9,Comprehensive,Diesel,7,117000,Madurai,First Owner,2967.0,Automatic,245.0,AWD,14.75,100.0,38.5,61.5,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,5.6,Audi,45 TDI Quattro,Luxury,0.5599999999999999,0.9937096774193548,0.775,0.3836440168370415,0.712,61.5,0.615,Normal,1.0,diesel,automatic,luxury
6,10,2,Swift,2023,2,Expired,CNG,5,50000,vasai,First Owner,1197.0,Manual,76.43,Unknown,31.12,10.21,8.25,19.2,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay | Fog Lights,10.0,Maruti,Dzire ZXI,Hatchback,1.0,0.9973118279569892,0.95,0.8075766686710764,0.8304,19.2,0.19196865817825667,Normal,1.0,cng,manual,hatchback
20,1086,5,Rover,2021,4,Expired,Diesel,7,44847,Ratnagiri,First Owner,1999.0,Automatic,201.0,AWD,0.0,81.67,46.5,43.06,360 Degree Camera | Memory Function For Seats | Adjustable Headrest | ADAS,7.8,Land Rover,Discovery Sport Dynamic SE,Luxury,0.78,0.997588870967742,0.9,0.568450591300862,0.7826,43.06,0.43063548426594833,Normal,1.0,diesel,automatic,luxury
16,1087,5,AMG,2022,3,Expired,Petrol,5,6700,Mumbai,First Owner,1991.0,Automatic,301.73,AWD,0.0,75.13,47.95,36.18,Memory Function For Seats | Active Noise Cancellation | Adjustable Headrest,9.2,Mercedes-Benz,GLA 35 4MATIC,Luxury,0.9199999999999999,0.9996397849462365,0.925,0.6374022850270595,0.829,36.18,0.36177292692666035,Normal,1.0,petrol,automatic,luxury
7,1088,1,Octavia,2015,10,Comprehensive,Diesel,5,50000,Chennai,First Owner,1968.0,Automatic,0.0,Unknown,0.0,25.42,11.9,53.19,No_Features,7.2,Skoda,Ambition 2.0 TDI,Sedan,0.72,0.9973118279569892,0.75,0.46692723992784124,0.7563,53.19,0.5318646734854445,Normal,1.0,diesel,automatic,sedan
23,837,5,X7,2021,4,Expired,Diesel,7,18500,Mumbai,First Owner,2993.0,Automatic,261.5,AWD,13.38,142.0,94.0,33.8,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera,8.6,BMW,xDrive30d DPE,Luxury,0.86,0.999005376344086,0.9,0.6612547604730408,0.7964,33.8,0.3380281690140845,Normal,1.0,diesel,automatic,luxury
6,116,1,Ciaz,2019,6,Comprehensive,Petrol,5,24000,Mumbai,First Owner,1462.0,Automatic,103.25,Unknown,20.04,14.49,7.25,49.97,Height Adjustable Driver Seat | Wireless Android Auto/Apple CarPlay | Automatic Climate Control | Voice Commands | Air Purifier,7.8,Maruti,Alpha,Sedan,0.78,0.9987096774193548,0.85,0.4991982361194628,0.7892,49.97,0.49965493443754316,Normal,1.0,petrol,automatic,sedan
2,140,2,i20,2016,9,Expired,Petrol,5,23000,Mumbai,First Owner,1197.0,Manual,81.83,Unknown,18.6,7.09,4.6,35.12,Rear AC Vents,8.0,Hyundai,Magna,Hatchback,0.8,0.9987634408602151,0.775,0.6480256564441772,0.7562,35.12,0.35119887165021163,Normal,1.0,petrol,manual,hatchback
16,1089,5,S-Class,2022,3,Expired,Diesel,5,26000,Mumbai,First Owner,2925.0,Automatic,281.61,AWD,0.0,205.0,125.0,39.02,Heads Up Display | 360 Degree Camera | Massage Seats | Memory Function For Seats | Active Noise Cancellation | Adjustable Headrest,9.2,Mercedes-Benz,S 350d,Luxury,0.9199999999999999,0.9986021505376345,0.925,0.6089396672679895,0.8345,39.02,0.3902439024390244,Normal,1.0,diesel,automatic,luxury
12,107,3,Sonet,2023,2,Expired,Diesel,5,25900,Pune,First Owner,1493.0,Automatic,114.41,2WD,0.0,15.62,13.25,15.17,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | Sunroof,10.0,Kia,HTX Diesel,SUV,1.0,0.9986075268817204,0.95,0.8479655241531369,0.8226,15.17,0.15172855313700379,Normal,1.0,diesel,automatic,suv
14,1090,3,Gloster,2023,2,Comprehensive,Diesel,7,12000,Mumbai,First Owner,1996.0,Automatic,212.55,4WD,10.0,54.59,38.0,30.39,Powered Front Seats | Ventilated Seats | Ambient Lighting | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera | Sunroof | ADAS,9.2,MG,Black Storm 4x4,SUV,0.9199999999999999,0.9993548387096775,0.95,0.6954299458809381,0.8212,30.39,0.30390181351895956,Normal,1.0,diesel,automatic,suv
23,363,5,X1,2018,7,Expired,Diesel,5,57000,Mumbai,Second Owner,1995.0,Automatic,188.0,FWD,0.0,42.48,18.5,56.45,Powered Front Seats | Drive Modes,6.6,BMW,sDrive20d,Luxury,0.6599999999999999,0.9969354838709678,0.825,0.43425536179595103,0.75,56.45,0.5645009416195856,Normal,1.0,diesel,automatic,luxury
6,1091,1,Ciaz,2019,6,Expired,Petrol,5,67000,Mumbai,First Owner,1462.0,Automatic,103.25,Unknown,20.28,12.95,7.11,45.1,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors,7.4,Maruti,Alpha Automatic,Sedan,0.74,0.9963978494623655,0.85,0.5480056123471637,0.763,45.1,0.4509652509652509,Normal,1.0,petrol,automatic,sedan
2,825,1,Verna,2025,0,Expired,Petrol,5,16800,Ahmednagar,First Owner,1482.0,Automatic,157.57,Unknown,20.6,21.38,16.5,22.83,Ventilated Seats | Height Adjustable Driver Seat | Wireless Android Auto/Apple CarPlay | Wireless Charger | Tyre Pressure Monitor | Sunroof | Automatic Climate Control | Voice Commands | Air Purifier | ADAS,9.2,Hyundai,SX Opt Turbo DCT,Sedan,0.9199999999999999,0.9990967741935484,1.0,0.7711966325917018,0.8135,22.83,0.22825070159027125,Normal,1.0,petrol,automatic,sedan
